Player,Pos,Country,Age,impact_score_raw,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,skill_dribbling,skill_fk_accuracy,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
Santiago Giménez,FW,Mexico,25.1478,0.2479585120300209,71.0,86.0,4500000.0,29000.0,76.0,69.0,60.0,64.0,39.0,75.0,50.0,72.0,73.0,60.0,36.0,72.0,75.0,77.0,65.0,62.0,63.0,67.0,63.0,62.0,83.0,65.0,72.0,31.0,73.0,65.0,57.0,29.0,45.0,32.0,6.0,14.0,12.0,6.0,10.0
Armando González,FW,Mexico,23.1424,-0.5661730019968578,54.0,64.0,240000.0,1000.0,58.0,42.0,54.0,58.0,53.0,46.0,40.0,39.0,57.0,57.0,43.0,56.0,61.0,55.0,59.0,59.0,90.0,55.0,59.0,41.0,41.0,37.0,59.0,50.0,32.0,51.0,48.0,47.0,56.0,64.0,6.0,8.0,9.0,6.0,8.0
Brian Gutiérrez,MF,Mexico,22.9829,0.527716407360842,73.0,76.0,4000000.0,14000.0,71.0,70.0,73.0,73.0,63.0,64.0,69.0,67.0,52.0,72.0,67.0,76.0,72.0,70.0,72.0,67.0,73.0,76.0,46.0,75.0,63.0,72.0,58.0,65.0,67.0,76.0,75.0,63.0,66.0,60.0,7.0,14.0,10.0,8.0,16.0
César Huerta,"FW,MF",Mexico,25.5202,0.2479585120300209,65.0,76.0,1600000.0,9000.0,70.0,66.0,63.0,66.0,37.0,56.0,60.0,68.0,63.0,67.0,53.0,64.0,70.0,70.0,73.0,56.0,75.0,67.0,55.0,53.0,64.0,64.0,41.0,24.0,65.0,60.0,57.0,38.0,35.0,41.0,7.0,12.0,6.0,11.0,12.0
Raúl Jiménez,FW,Mexico,35.1013,1.484735714984864,83.0,83.0,35500000.0,120000.0,72.0,82.0,76.0,81.0,47.0,82.0,73.0,84.0,85.0,84.0,51.0,82.0,63.0,80.0,75.0,82.0,65.0,84.0,74.0,82.0,84.0,74.0,81.0,53.0,84.0,78.0,81.0,45.0,38.0,30.0,7.0,11.0,13.0,14.0,10.0
Erik Lira,MF,Mexico,26.0931,1.013215847514751,69.0,83.0,3400000.0,5000.0,75.0,57.0,66.0,66.0,60.0,61.0,50.0,53.0,60.0,66.0,52.0,68.0,80.0,71.0,60.0,65.0,78.0,64.0,61.0,79.0,50.0,61.0,64.0,64.0,58.0,63.0,49.0,51.0,66.0,63.0,11.0,13.0,12.0,10.0,14.0
Guillermo Martínez Ayala,FW,Mexico,31.2409,2.994337732935045,61.0,64.0,425000.0,2000.0,53.0,58.0,50.0,59.0,33.0,66.0,45.0,59.0,64.0,58.0,30.0,63.0,34.0,69.0,62.0,59.0,41.0,66.0,66.0,63.0,71.0,47.0,55.0,25.0,62.0,56.0,55.0,42.0,20.0,26.0,11.0,9.0,11.0,14.0,16.0
César Montes,DF,Mexico,29.293,-0.0625077180001792,75.0,83.0,11500000.0,33000.0,60.0,44.0,62.0,65.0,75.0,76.0,41.0,43.0,77.0,59.0,37.0,69.0,55.0,64.0,80.0,72.0,51.0,55.0,84.0,77.0,75.0,35.0,74.0,75.0,59.0,65.0,75.0,77.0,74.0,73.0,9.0,10.0,5.0,5.0,13.0
Gilberto Mora,MF,Mexico,17.6571,1.5621176632804832,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Guillermo Ochoa,GK,Mexico,40.9117,0.2479585120300209,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Orbelín Pineda,"FW,MF",Mexico,30.2163,0.0036672241076473,77.0,80.0,14000000.0,56000.0,86.0,73.0,72.0,79.0,62.0,66.0,70.0,75.0,41.0,80.0,56.0,75.0,84.0,87.0,91.0,70.0,83.0,72.0,64.0,85.0,57.0,73.0,67.0,66.0,70.0,73.0,69.0,63.0,65.0,65.0,15.0,14.0,7.0,10.0,10.0
Julián Quiñones,MF,Mexico,29.2163,1.10270115329706,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Raúl Rangel,GK,Mexico,26.2902,0.4613077752090131,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Israel Reyes,DF,Mexico,26.052,0.0864947778453251,65.0,78.0,1700000.0,2000.0,66.0,51.0,58.0,62.0,66.0,57.0,49.0,45.0,66.0,60.0,46.0,64.0,62.0,69.0,62.0,66.0,67.0,60.0,60.0,53.0,58.0,47.0,57.0,67.0,58.0,57.0,54.0,65.0,68.0,65.0,8.0,9.0,11.0,12.0,5.0
Luis Romo,"DF,MF",Mexico,31.0164,2.492193174777625,77.0,82.0,14000000.0,53000.0,72.0,61.0,65.0,65.0,75.0,85.0,34.0,60.0,75.0,64.0,66.0,70.0,76.0,69.0,58.0,72.0,54.0,73.0,88.0,80.0,90.0,61.0,76.0,76.0,65.0,64.0,69.0,74.0,77.0,73.0,11.0,9.0,13.0,9.0,12.0
Jorge Sánchez,"DF,MF",Mexico,28.501,1.559143561148182,76.0,79.0,9500000.0,33000.0,92.0,45.0,61.0,72.0,72.0,77.0,70.0,35.0,63.0,70.0,36.0,72.0,90.0,93.0,77.0,69.0,79.0,66.0,75.0,84.0,78.0,45.0,64.0,73.0,49.0,58.0,68.0,72.0,73.0,72.0,10.0,10.0,12.0,12.0,7.0
Obed Vargas,MF,Mexico,20.8487,-1.5011541170395386,64.0,74.0,1200000.0,3000.0,67.0,46.0,55.0,56.0,65.0,64.0,59.0,39.0,64.0,51.0,44.0,59.0,67.0,67.0,64.0,58.0,70.0,59.0,71.0,63.0,63.0,48.0,67.0,67.0,45.0,52.0,56.0,64.0,64.0,67.0,6.0,13.0,12.0,6.0,8.0
Johan Vásquez,DF,Mexico,27.6352,0.300703842258155,71.0,82.0,3900000.0,7000.0,66.0,32.0,57.0,56.0,73.0,72.0,62.0,30.0,73.0,50.0,40.0,60.0,63.0,68.0,51.0,67.0,64.0,38.0,65.0,75.0,73.0,25.0,66.0,75.0,40.0,47.0,68.0,71.0,74.0,72.0,9.0,12.0,7.0,12.0,10.0
Alexis Vega,"FW,MF",Mexico,28.5421,1.20222028512559,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Nayef Aguerd,DF,Morocco,30.1999,1.8554198887997284,76.0,80.0,9500000.0,36000.0,60.0,45.0,60.0,61.0,76.0,77.0,43.0,38.0,79.0,56.0,41.0,68.0,57.0,62.0,59.0,74.0,56.0,62.0,86.0,78.0,75.0,46.0,76.0,76.0,42.0,57.0,65.0,75.0,78.0,74.0,7.0,15.0,9.0,14.0,6.0
Ayoube Amaimouni,MF,Morocco,21.5284,-0.9397808000064742,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Sofyan Amrabat,"DF,MF",Morocco,29.8049,0.8871994226997761,76.0,79.0,9500000.0,36000.0,69.0,71.0,70.0,75.0,73.0,78.0,59.0,70.0,61.0,71.0,58.0,82.0,69.0,69.0,64.0,74.0,82.0,72.0,69.0,78.0,80.0,75.0,75.0,74.0,68.0,68.0,82.0,77.0,73.0,67.0,13.0,13.0,6.0,16.0,12.0
Neil El Aynaoui,MF,Morocco,24.9418,-0.2861923421865973,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Youssef Belammari,DF,Morocco,27.7228,0.6444218505329611,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Ayyoub Bouaddi,MF,Morocco,18.6899,-0.3316186173352343,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Yassine Bounou,GK,Morocco,35.1834,-1.5180074456825463,82.0,82.0,20500000.0,29000.0,74.0,61.0,64.0,70.0,60.0,71.0,15.0,14.0,14.0,20.0,19.0,12.0,37.0,34.0,47.0,80.0,29.0,57.0,48.0,43.0,69.0,19.0,25.0,12.0,10.0,60.0,57.0,20.0,18.0,15.0,82.0,79.0,76.0,81.0,84.0
Brahim Díaz,MF,Morocco,26.8542,0.9035843065655568,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Issa Diop,DF,Morocco,29.4189,-1.1791544306993536,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Abde Ezzalzouli,"FW,MF",Morocco,24.4819,0.3394273163565922,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Achraf Hakimi,DF,Morocco,27.5996,0.8021737128542197,85.0,88.0,69500000.0,100000.0,95.0,71.0,78.0,83.0,76.0,78.0,86.0,73.0,68.0,84.0,55.0,83.0,95.0,95.0,86.0,84.0,79.0,77.0,80.0,91.0,73.0,70.0,75.0,78.0,78.0,75.0,80.0,75.0,78.0,76.0,10.0,8.0,14.0,6.0,8.0
Redouane Halhal,DF,Morocco,23.2683,-0.0796245530842834,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Ayoub El Kaabi,"FW,MF",Morocco,32.9582,2.86081466857782,68.0,68.0,1200000.0,7000.0,71.0,68.0,56.0,64.0,33.0,66.0,54.0,71.0,70.0,64.0,47.0,62.0,72.0,70.0,72.0,65.0,69.0,70.0,73.0,68.0,73.0,58.0,46.0,29.0,73.0,61.0,61.0,35.0,22.0,27.0,15.0,10.0,13.0,13.0,7.0
Bilal El Khannouss,MF,Morocco,22.0876,0.8090278392163948,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Noussair Mazraoui,DF,Morocco,28.5722,-0.5385177252003157,80.0,85.0,29500000.0,17000.0,82.0,61.0,74.0,81.0,75.0,71.0,74.0,63.0,65.0,82.0,33.0,81.0,81.0,83.0,86.0,77.0,67.0,67.0,69.0,82.0,66.0,54.0,69.0,78.0,73.0,76.0,76.0,74.0,75.0,78.0,12.0,7.0,13.0,12.0,12.0
Samir El Mourabet,MF,Morocco,20.679,-0.4658859577621057,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Munir,GK,Morocco,37.0876,2.3223203916195327,79.0,80.0,21000000.0,33000.0,79.0,78.0,75.0,82.0,35.0,66.0,73.0,79.0,77.0,82.0,67.0,83.0,82.0,76.0,83.0,78.0,79.0,78.0,66.0,72.0,66.0,77.0,58.0,25.0,78.0,76.0,80.0,38.0,27.0,25.0,9.0,12.0,6.0,13.0,16.0
Zakaria El Ouahdi,"DF,MF",Morocco,24.4435,-2.606943332866876,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Azzedine Ounahi,MF,Morocco,26.1451,0.6612264822784368,60.0,73.0,575000.0,2000.0,60.0,44.0,57.0,57.0,59.0,50.0,47.0,44.0,51.0,54.0,51.0,59.0,58.0,61.0,60.0,59.0,65.0,52.0,63.0,55.0,41.0,36.0,64.0,56.0,44.0,55.0,47.0,58.0,64.0,60.0,14.0,13.0,6.0,8.0,7.0
Soufiane Rahimi,FW,Morocco,30.0246,0.2543605983354063,73.0,76.0,4000000.0,1000.0,85.0,74.0,67.0,71.0,38.0,64.0,65.0,76.0,61.0,74.0,66.0,67.0,87.0,84.0,75.0,65.0,76.0,70.0,65.0,79.0,62.0,74.0,49.0,41.0,73.0,73.0,68.0,35.0,34.0,30.0,8.0,9.0,5.0,8.0,14.0
Ahmed Reda Tagnaouti,GK,Morocco,30.1834,-2.92657915581144,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Chadi Riad,DF,Morocco,22.9829,0.5887451036438989,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Ismael Saibari,FW,Morocco,25.3669,1.254195930315022,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Anass Salah-Eddine,DF,Morocco,24.3943,0.0668653436666752,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Chemsdine Talbi,MF,Morocco,21.0903,0.3201676941638315,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Gessime Yassine,MF,Morocco,20.5503,1.1380219039596555,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Nathan Aké,"DF,MF",Netherlands,31.3094,-0.8594052829691331,78.0,81.0,16500000.0,95000.0,76.0,53.0,70.0,71.0,80.0,75.0,63.0,48.0,76.0,67.0,59.0,74.0,80.0,73.0,72.0,76.0,68.0,63.0,89.0,74.0,76.0,56.0,72.0,81.0,51.0,66.0,76.0,80.0,81.0,80.0,10.0,7.0,7.0,16.0,10.0
Brian Brobbey,FW,Netherlands,24.3559,-0.8685192108096165,73.0,85.0,7500000.0,31000.0,83.0,71.0,54.0,68.0,30.0,81.0,35.0,75.0,69.0,64.0,39.0,72.0,81.0,85.0,59.0,67.0,84.0,72.0,89.0,66.0,92.0,63.0,69.0,26.0,74.0,52.0,74.0,28.0,23.0,24.0,10.0,11.0,15.0,8.0,13.0
Denzel Dumfries,"DF,MF",Netherlands,30.1478,2.022965421329128,82.0,84.0,35000000.0,100000.0,80.0,61.0,66.0,72.0,78.0,89.0,73.0,64.0,84.0,71.0,35.0,74.0,76.0,84.0,68.0,80.0,60.0,66.0,92.0,94.0,89.0,54.0,83.0,77.0,74.0,58.0,73.0,75.0,79.0,77.0,10.0,10.0,7.0,13.0,14.0
Mark Flekken,GK,Netherlands,32.9938,0.7527446112642189,75.0,77.0,4800000.0,20000.0,74.0,61.0,64.0,70.0,60.0,71.0,14.0,16.0,11.0,12.0,12.0,34.0,28.0,36.0,34.0,73.0,38.0,56.0,54.0,28.0,72.0,11.0,32.0,12.0,14.0,35.0,24.0,15.0,13.0,20.0,76.0,69.0,75.0,73.0,77.0
Cody Gakpo,"FW,MF",Netherlands,27.0958,0.7436818889544583,79.0,85.0,28000000.0,19000.0,85.0,78.0,74.0,79.0,41.0,72.0,79.0,79.0,60.0,79.0,73.0,80.0,84.0,86.0,80.0,74.0,74.0,83.0,74.0,76.0,76.0,76.0,58.0,39.0,77.0,76.0,76.0,43.0,38.0,28.0,15.0,11.0,7.0,9.0,5.0
Ryan Gravenberch,MF,Netherlands,24.0712,-0.1712051197267593,78.0,90.0,33000000.0,11000.0,77.0,74.0,77.0,82.0,68.0,71.0,74.0,74.0,58.0,83.0,56.0,84.0,76.0,78.0,80.0,73.0,75.0,77.0,72.0,81.0,74.0,78.0,52.0,74.0,72.0,80.0,79.0,71.0,67.0,59.0,12.0,8.0,6.0,11.0,12.0
Jorrel Hato,DF,Netherlands,20.2628,-3.135216713918773,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Jan Paul van Hecke,DF,Netherlands,26.0082,-1.0362373858862508,69.0,79.0,2900000.0,16000.0,52.0,46.0,54.0,58.0,70.0,72.0,32.0,33.0,70.0,57.0,66.0,63.0,54.0,50.0,46.0,62.0,49.0,72.0,76.0,62.0,76.0,50.0,73.0,69.0,34.0,45.0,63.0,71.0,69.0,69.0,11.0,9.0,8.0,7.0,5.0
Frenkie de Jong,"DF,MF",Netherlands,29.0821,0.8409557307059637,87.0,92.0,119500000.0,210000.0,81.0,69.0,85.0,88.0,77.0,78.0,78.0,72.0,72.0,88.0,64.0,89.0,80.0,82.0,88.0,88.0,79.0,68.0,76.0,90.0,74.0,66.0,75.0,82.0,77.0,86.0,90.0,76.0,76.0,77.0,7.0,13.0,10.0,10.0,9.0
Justin Kluivert,"FW,MF",Netherlands,27.1013,-1.3924518179926295,76.0,83.0,15000000.0,39000.0,89.0,72.0,67.0,81.0,37.0,58.0,71.0,69.0,52.0,83.0,58.0,79.0,90.0,89.0,87.0,71.0,84.0,77.0,62.0,65.0,52.0,76.0,63.0,25.0,68.0,73.0,74.0,47.0,32.0,27.0,5.0,6.0,14.0,7.0,12.0
Teun Koopmeiners,"DF,MF",Netherlands,28.282,-0.1363609749908838,79.0,84.0,24500000.0,41000.0,65.0,72.0,79.0,72.0,76.0,77.0,76.0,67.0,73.0,70.0,77.0,76.0,66.0,64.0,66.0,80.0,71.0,78.0,78.0,84.0,75.0,76.0,71.0,79.0,68.0,76.0,79.0,77.0,75.0,75.0,14.0,8.0,14.0,12.0,10.0
Noa Lang,"FW,MF",Netherlands,26.9829,5.830593526870576,78.0,85.0,28500000.0,27000.0,82.0,74.0,72.0,82.0,51.0,67.0,66.0,76.0,48.0,84.0,57.0,80.0,85.0,80.0,85.0,76.0,82.0,72.0,67.0,76.0,63.0,69.0,65.0,57.0,75.0,76.0,82.0,47.0,53.0,43.0,13.0,7.0,13.0,12.0,12.0
Donyell Malen,"FW,MF",Netherlands,27.4189,1.1822075456125678,80.0,85.0,33000000.0,59000.0,90.0,79.0,72.0,83.0,30.0,74.0,71.0,82.0,69.0,83.0,61.0,83.0,90.0,90.0,84.0,81.0,83.0,79.0,77.0,79.0,75.0,72.0,62.0,31.0,80.0,77.0,76.0,27.0,24.0,16.0,7.0,9.0,9.0,10.0,14.0
Memphis,"FW,MF",Netherlands,32.3231,1.0352868299233862,85.0,86.0,63000000.0,220000.0,82.0,83.0,82.0,84.0,30.0,79.0,84.0,83.0,65.0,86.0,83.0,85.0,81.0,83.0,80.0,83.0,81.0,87.0,69.0,79.0,83.0,83.0,72.0,28.0,85.0,85.0,80.0,23.0,31.0,20.0,8.0,14.0,6.0,12.0,10.0
Tijjani Reijnders,MF,Netherlands,27.8679,0.6637625051766247,67.0,74.0,2100000.0,3000.0,76.0,61.0,67.0,70.0,58.0,66.0,64.0,59.0,55.0,69.0,56.0,70.0,77.0,75.0,79.0,70.0,68.0,67.0,69.0,73.0,63.0,64.0,63.0,58.0,56.0,67.0,70.0,62.0,56.0,55.0,6.0,10.0,9.0,14.0,9.0
Robin Roefs,GK,Netherlands,23.397,-3.9459118576364967,57.0,71.0,325000.0,500.0,74.0,61.0,64.0,70.0,60.0,71.0,11.0,5.0,14.0,10.0,14.0,16.0,17.0,19.0,31.0,51.0,25.0,43.0,36.0,23.0,60.0,5.0,24.0,7.0,6.0,33.0,31.0,8.0,13.0,13.0,56.0,54.0,57.0,55.0,60.0
Marten de Roon,"DF,MF",Netherlands,35.2026,-4.758998254033916,82.0,82.0,25500000.0,59000.0,66.0,68.0,71.0,73.0,82.0,83.0,68.0,60.0,75.0,71.0,48.0,76.0,64.0,68.0,61.0,82.0,73.0,76.0,80.0,92.0,77.0,77.0,85.0,84.0,67.0,69.0,81.0,82.0,84.0,81.0,14.0,15.0,7.0,12.0,12.0
Crysencio Summerville,"FW,MF",Netherlands,24.6133,-0.7642004317559499,68.0,80.0,2900000.0,15000.0,88.0,61.0,59.0,70.0,24.0,49.0,59.0,63.0,41.0,70.0,61.0,68.0,89.0,88.0,87.0,63.0,76.0,64.0,37.0,67.0,48.0,58.0,34.0,17.0,62.0,60.0,57.0,21.0,24.0,26.0,9.0,9.0,15.0,11.0,10.0
Guus Til,"FW,MF",Netherlands,28.4682,0.7635742755991157,73.0,79.0,4800000.0,35000.0,67.0,71.0,69.0,73.0,59.0,71.0,53.0,75.0,69.0,72.0,63.0,75.0,64.0,69.0,68.0,75.0,73.0,70.0,52.0,87.0,68.0,66.0,65.0,66.0,77.0,73.0,69.0,52.0,59.0,57.0,12.0,6.0,12.0,11.0,14.0
Jurriën Timber,DF,Netherlands,24.9829,0.6346001992984096,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Quinten Timber,MF,Netherlands,24.9829,-0.8613106673760635,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
Virgil van Dijk,DF,Netherlands,34.9254,1.2951973170493387,89.0,89.0,86000000.0,230000.0,78.0,60.0,71.0,72.0,91.0,84.0,53.0,52.0,87.0,70.0,70.0,76.0,66.0,88.0,61.0,87.0,53.0,81.0,90.0,69.0,92.0,64.0,83.0,90.0,47.0,65.0,90.0,92.0,92.0,86.0,13.0,10.0,13.0,11.0,11.0
Micky van de Ven,DF,Netherlands,25.1451,0.3235239296125375,68.0,84.0,3000000.0,13000.0,72.0,43.0,56.0,60.0,67.0,73.0,58.0,37.0,69.0,60.0,34.0,61.0,67.0,76.0,56.0,66.0,49.0,48.0,66.0,63.0,81.0,51.0,68.0,66.0,48.0,46.0,67.0,65.0,68.0,70.0,7.0,13.0,13.0,11.0,7.0
Bart Verbruggen,GK,Netherlands,23.8131,-0.4224025430040106,65.0,83.0,1600000.0,500.0,74.0,61.0,64.0,70.0,60.0,71.0,10.0,8.0,15.0,15.0,15.0,18.0,42.0,52.0,32.0,58.0,35.0,49.0,65.0,21.0,62.0,7.0,17.0,19.0,4.0,27.0,22.0,12.0,17.0,14.0,71.0,63.0,65.0,57.0,69.0
Wout Weghorst,FW,Netherlands,33.8433,-0.4702650236878849,83.0,83.0,37000000.0,95000.0,63.0,83.0,59.0,70.0,52.0,86.0,42.0,87.0,92.0,65.0,37.0,79.0,59.0,66.0,62.0,85.0,44.0,86.0,79.0,83.0,89.0,74.0,85.0,34.0,88.0,67.0,83.0,44.0,67.0,30.0,11.0,9.0,14.0,16.0,12.0
Mats Wieffer,"DF,MF",Netherlands,26.5667,0.2313346194428407,73.0,79.0,4350000.0,14000.0,74.0,61.0,64.0,70.0,60.0,71.0,60.0,57.0,60.0,68.0,46.0,69.0,73.0,73.0,70.0,69.0,68.0,66.0,69.0,72.0,70.0,59.0,65.0,57.0,62.0,63.0,67.0,56.0,58.0,54.0,10.0,11.0,11.0,11.0,11.0
