Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps,total_injuries,total_days_out,avg_days_out,total_matches_missed,xg_overperformance,minutes_per_goal,discipline_score,impact_score_raw,position_encoded,league_tier,experience_level,goals_per_90,assists_per_90,shots_per_90,sot_per_90,tackles_won_per_90,interceptions_per_90,crosses_per_90,fouls_committed_per_90,fouls_drawn_per_90,offsides_per_90,cluster,Player_Profile,sofifa_id,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,skill_dribbling,skill_fk_accuracy,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,Expected_xG_proxy
Spain,16.0,Rodri,"DF,MF",Manchester City,"Madrid, Spain",1996-06-22,29.9692,1.eng,Spain,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,181.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.0,2.0,100.0,1.91,1.91,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,130.0,28.1,4.0,136.0,0.0,6.0,100.0,0.0,2.643333333333333,12.0,0.0,4.0,1.7833333333333332,-0.0066666666666666,,,,,,,,,,,,,,,,10,437,43.7,88,-0.6,,2.0,0.4130748065752293,2,1,0.2579184130100052,0.0,0.0,1.2,1.2,1.2,1.2,0.0,2.4,0.0,0.0,2,Defensor / Mediocampista Posicional,231866.0,86.0,89.0,81000000.0,175000.0,61.0,70.0,77.0,78.0,82.0,82.0,63.0,64.0,78.0,78.0,54.0,82.0,60.0,62.0,65.0,80.0,65.0,83.0,72.0,87.0,82.0,76.0,76.0,83.0,75.0,81.0,83.0,83.0,84.0,78.0,10.0,10.0,7.0,14.0,8.0,0.6
Spain,8.0,Fabián Ruiz Peña,MF,Paris Saint-Germain,"Los Palacios y Villafranca, Spain",1996-04-03,30.1889,1.fr,Spain,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,45.0,1.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699999999999999,0.3699999999999999,0.0,0.3699999999999999,1.4,0.0,6.0,2.0,33.3,1.89,0.63,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,180.0,19.966666666666665,6.0,180.0,0.0,0.0,0.0,0.0,2.4433333333333334,14.0,4.0,3.333333333333333,2.76,0.4633333333333334,,,,,,,,,,,,,,,,15,269,17.933333333333334,52,-0.9199999999999999,,1.0,1.0028338597768478,3,1,-0.0981028205930208,0.0,0.3699999999999999,4.285714285714286,1.4285714285714286,0.0,1.4285714285714286,5.714285714285714,1.4285714285714286,0.0,0.0,1,Atacante Eficiente / Creador,226271.0,82.0,86.0,42000000.0,77000.0,63.0,78.0,79.0,82.0,74.0,71.0,72.0,79.0,67.0,83.0,59.0,86.0,67.0,60.0,71.0,82.0,67.0,77.0,46.0,87.0,67.0,83.0,68.0,76.0,81.0,82.0,77.0,70.0,78.0,75.0,16.0,11.0,7.0,13.0,13.0,0.9199999999999999
Spain,23.0,Unai Simón,GK,Athletic Club,"Gasteiz / Vitoria, Spain",1997-06-11,29.0,1.es,Spain,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,135.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,70.83333333333333,16.0,242.0,14.0,0.0,0.0,4.0,2.806666666666666,52.0,4.0,16.0,3.233333333333333,3.265,4.0,0.2,24.0,20.0,83.3,14.0,2.0,0.0,12.0,69.43333333333334,0.0,0.0,0.0,0.0,,5,227,45.4,35,0.0,,0.0,1.9172306478042227,1,1,0.6421574332120523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1,Guardameta / Portero,230869.0,82.0,86.0,34500000.0,24000.0,,,,,,,16.0,14.0,18.0,12.0,14.0,16.0,46.0,48.0,32.0,72.0,47.0,57.0,63.0,45.0,76.0,13.0,27.0,26.0,14.0,44.0,42.0,11.0,18.0,12.0,82.0,77.0,76.0,85.0,84.0,0.0
Spain,7.0,Ferrán Torres,"FW,MF",Barcelona,"Foios, Spain",2000-02-29,26.2793,1.es,Spain,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,202.0,3.4,6.0,6.0,12.0,6.0,0.0,2.0,0.0,0.0,0.5733333333333333,0.6033333333333334,1.18,0.5733333333333333,1.18,3.4,6.0,24.0,10.0,41.7,4.14,1.72,0.34,0.8,0.0,2.0,0.0,4.0,6.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,174.0,51.93333333333334,10.0,212.0,2.0,6.0,114.0,2.0,2.25,32.0,6.0,8.666666666666666,2.44,0.3366666666666666,,,,,,,,,,,,,,,,10,271,27.1,60,0.1200000000000001,33.666666666666664,2.0,2.1447487065803283,4,1,0.0050256374926447,0.5733333333333333,0.6033333333333334,7.0588235294117645,2.9411764705882355,0.0,0.5882352941176471,4.705882352941177,1.1764705882352942,1.7647058823529411,0.5882352941176471,4,Goleador / Delantero de Área,241461.0,82.0,90.0,68500000.0,120000.0,82.0,79.0,78.0,82.0,35.0,66.0,77.0,81.0,73.0,84.0,60.0,81.0,87.0,78.0,82.0,81.0,76.0,79.0,75.0,73.0,70.0,76.0,45.0,34.0,84.0,84.0,82.0,35.0,24.0,28.0,12.0,9.0,11.0,15.0,12.0,5.88
Spain,17.0,Nico Williams,MF,Athletic Club,"Pamplona, Spain",2002-07-12,23.9144,1.es,Spain,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,113.0,1.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,1.3,0.0,10.0,6.0,60.0,3.98,2.39,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,114.0,20.9,4.0,114.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,5.0,3.98,1.03,,,,,,,,,,,,,,,,15,182,12.133333333333333,34,-2.12,,2.0,2.694097772505261,3,1,-1.771196460146472,0.0,0.8,7.692307692307692,4.615384615384615,0.0,0.0,1.5384615384615383,3.0769230769230766,0.0,0.0,4,Goleador / Delantero de Área,256516.0,67.0,81.0,2400000.0,4000.0,82.0,64.0,59.0,70.0,21.0,54.0,64.0,66.0,70.0,70.0,57.0,69.0,86.0,79.0,84.0,51.0,74.0,65.0,66.0,55.0,62.0,60.0,29.0,12.0,64.0,57.0,68.0,16.0,16.0,17.0,9.0,13.0,12.0,12.0,14.0,2.12
Spain,19.0,Lamine Yamal,"FW,MF",Barcelona,"Mataró, Spain",2007-07-13,18.9117,1.es,Spain,200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,107.0,1.933333333333333,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,0.95,1.933333333333333,0.0,22.0,8.0,36.4,6.6,2.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,193.0,28.7,8.0,193.0,0.0,0.0,0.0,0.0,2.5,22.0,0.0,7.333333333333333,3.643333333333333,1.913333333333333,,,,,,,,,,,,,,,,10,180,18.0,25,-5.039999999999999,,1.0,2.6782781859539924,4,1,-2.5352551247041863,0.0,0.95,11.379310344827587,4.13793103448276,0.0,1.03448275862069,9.310344827586208,1.03448275862069,1.03448275862069,1.03448275862069,4,Goleador / Delantero de Área,,68.0,85.0,,,76.0,64.0,62.0,74.0,43.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.039999999999999
Spain,18.0,Martín Zubimendi,MF,Arsenal,"Donostia / San Sebastián, Spain",1999-02-02,27.3532,1.eng,Spain,75000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,44.0,3.033333333333333,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1566666666666666,0.1566666666666666,0.31,0.1566666666666666,0.31,3.033333333333333,2.0,14.0,2.0,14.3,1.73,0.25,0.28,2.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,153.0,41.73333333333333,10.0,146.0,2.0,4.0,44.0,2.0,3.0,34.0,2.0,10.666666666666666,1.8866666666666667,0.4866666666666666,,,,,,,,,,,,,,,,6,92,15.333333333333334,11,0.43999999999999995,22.0,2.0,1.609536494997034,3,1,0.0527756365853119,0.1566666666666666,0.1566666666666666,4.615384615384616,0.6593406593406593,2.6373626373626373,2.6373626373626373,1.3186813186813189,1.3186813186813189,0.6593406593406593,0.0,3,Destructor / Recuperador,248148.0,74.0,84.0,9500000.0,23000.0,62.0,61.0,71.0,71.0,74.0,69.0,65.0,64.0,63.0,67.0,44.0,74.0,65.0,59.0,72.0,78.0,72.0,58.0,77.0,76.0,65.0,66.0,66.0,76.0,72.0,74.0,80.0,75.0,76.0,71.0,7.0,6.0,12.0,14.0,13.0,1.56
Sweden,26.0,Taha Ali,"FW,MF",Malmö,,1998-07-01,27.9446,1.se,,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,27.0,0.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,3.33,0.3,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,0.0,0.0,0.0,2.0,54.0,6.0,1.0,2.0,2.0,0.0,0.0,1.18,,,,,,,,,,,,,,,,1,18,18.0,2,0.0,,0.0,4.711929894684026,4,4,-1.0311420071686712,0.3183333333333333,0.1375,2.2641509433962264,0.7018083878414775,0.0,0.0,1.5425181278839817,0.9761904761904762,0.8893280632411067,0.0,2,Defensor / Mediocampista Posicional,,70.0,77.0,,,73.0,67.0,64.0,69.0,44.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Sweden,18.0,Yasin Ayari,MF,Brighton,"Solna Kommun, Sweden",2003-10-06,22.679,1.eng,Sweden,35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,108.0,4.8,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.1033333333333333,0.2033333333333333,0.3066666666666666,0.1033333333333333,0.3066666666666666,4.8,2.0,12.0,4.0,33.3,1.0,0.33,0.34,1.0,0.0,0.0,0.0,26.0,16.0,0.0,34.0,8.0,4.0,0.0,0.0,0.0,203.0,69.16666666666667,18.0,203.0,6.0,0.0,0.0,2.0,0.7966666666666667,20.0,30.0,-3.333333333333333,-1.1733333333333331,-0.8466666666666667,,,,,,,,,,,,,,,,5,59,11.8,12,0.16000000000000014,54.0,15.0,-1.7111630740731725,3,1,-0.6343551068881872,0.1033333333333333,0.2033333333333333,2.5,0.8333333333333334,0.8333333333333334,1.6666666666666667,7.083333333333334,5.416666666666667,3.333333333333333,0.0,3,Destructor / Recuperador,257400.0,55.0,74.0,325000.0,500.0,68.0,46.0,55.0,58.0,45.0,54.0,48.0,44.0,42.0,55.0,38.0,57.0,71.0,66.0,64.0,56.0,75.0,55.0,51.0,62.0,51.0,40.0,52.0,35.0,55.0,58.0,56.0,51.0,47.0,46.0,9.0,11.0,7.0,7.0,15.0,1.8399999999999999
Sweden,7.0,Lucas Bergvall,MF,Tottenham Hotspur,"Stockholm, Sweden",2006-02-02,20.3532,1.eng,Sweden,35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,73.0,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,0.0,8.0,2.0,25.0,2.18,0.55,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,10.0,4.0,4.0,0.0,0.0,0.0,118.0,29.96666666666667,6.0,168.0,0.0,6.0,67.0,4.0,1.0566666666666666,4.0,14.0,-3.333333333333333,-2.2266666666666666,-2.2533333333333334,,,,,,,,,,,,,,,,5,156,31.2,28,-1.08,,5.0,-2.484236838034064,3,1,-1.7902151315727006,0.0,0.0,4.615384615384615,1.1538461538461535,2.3076923076923075,2.3076923076923075,5.769230769230769,3.461538461538461,3.461538461538461,0.0,3,Destructor / Recuperador,,67.0,79.0,,,75.0,60.0,64.0,71.0,45.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08
Sweden,21.0,Alexander Bernhardsson,"FW,MF",Holstein Kiel,"Göteborg, Sweden",1998-09-08,27.7556,2.de,Sweden,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,108.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,6.0,4.0,66.7,0.79,0.53,0.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0,20.0,4.0,12.0,0.0,0.0,0.0,167.0,52.5,12.0,189.0,0.0,4.0,105.0,0.0,0.3999999999999999,10.0,18.0,-2.6666666666666665,-0.43,1.02,,,,,,,,,,,,,,,,6,207,34.5,31,-1.92,,7.0,-2.0162488839483363,4,3,0.3507446326117547,0.0,0.0,1.8000000000000005,1.2000000000000002,3.6000000000000005,1.2000000000000002,6.000000000000001,3.0000000000000004,4.2,1.2000000000000002,3,Destructor / Recuperador,255459.0,57.0,65.0,375000.0,950.0,77.0,51.0,53.0,57.0,42.0,53.0,53.0,49.0,42.0,61.0,36.0,52.0,76.0,78.0,65.0,51.0,58.0,59.0,48.0,55.0,61.0,46.0,31.0,39.0,56.0,52.0,49.0,43.0,42.0,46.0,12.0,9.0,6.0,5.0,11.0,1.92
Sweden,14.0,Hjalmar Ekdal,DF,Burnley,"Stockholm, Sweden",1998-10-21,27.6379,1.eng,Sweden,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,56.0,1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333332,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,159.0,25.33333333333333,4.0,156.0,2.0,4.0,56.0,4.0,0.5,6.0,10.0,-1.3333333333333333,-0.6699999999999999,0.1899999999999999,,,,,,,,,,,,,,,,2,265,132.5,43,0.0,,6.0,-2.219007164807536,2,1,-0.4917591582960224,0.0,0.0,0.0,0.0,2.608695652173913,6.521739130434783,0.0,5.217391304347826,1.3043478260869563,0.0,3,Destructor / Recuperador,252316.0,64.0,72.0,1200000.0,2000.0,61.0,33.0,47.0,51.0,64.0,66.0,29.0,30.0,60.0,43.0,26.0,58.0,59.0,63.0,56.0,60.0,55.0,43.0,73.0,63.0,70.0,28.0,59.0,62.0,37.0,34.0,55.0,66.0,65.0,62.0,5.0,12.0,12.0,6.0,12.0,0.0
Sweden,11.0,Anthony Elanga,"FW,MF",Newcastle United,"Malmö, Sweden",2002-04-27,24.1232,1.eng,Sweden,32000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,73.0,3.6,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,3.6,4.0,4.0,4.0,100.0,0.44,0.44,2.0,2.0,0.0,0.0,0.0,8.0,12.0,4.0,56.0,0.0,4.0,0.0,0.0,0.0,167.0,50.66666666666666,12.0,188.0,0.0,4.0,110.0,2.0,0.89,16.0,26.0,-3.333333333333333,-1.6900000000000002,-1.53,,,,,,,,,,,,,,,,1,26,26.0,5,2.3200000000000003,18.25,4.0,-1.9292105489753408,4,1,-0.4998884892948045,0.27,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,15.555555555555555,2.2222222222222223,3.333333333333333,1.1111111111111112,0,Carrilero / Extremo de Volumen,,68.0,78.0,,,74.0,53.0,63.0,70.0,43.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
Sweden,5.0,Gabriel Gudmundsson,"DF,MF",Leeds United,"Malmö, Sweden",1999-04-29,27.1177,1.eng,Sweden,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,63.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,6.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,0.0,22.0,12.0,14.0,0.0,0.0,0.0,208.0,62.66666666666666,14.0,232.0,8.0,4.0,68.0,0.0,1.0,20.0,26.0,-2.0,-0.2933333333333333,1.1366666666666667,,,,,,,,,,,,,,,,8,322,40.25,41,-0.48,,9.0,-1.2113203575723883,2,1,0.4050968362366461,0.0,0.0,1.25,0.0,2.916666666666667,2.5,4.583333333333334,3.75,4.583333333333334,0.0,3,Destructor / Recuperador,236822.0,73.0,82.0,6500000.0,21000.0,87.0,64.0,67.0,72.0,66.0,70.0,77.0,59.0,51.0,75.0,43.0,70.0,86.0,88.0,76.0,67.0,68.0,75.0,70.0,76.0,64.0,71.0,78.0,66.0,66.0,62.0,63.0,67.0,70.0,65.0,12.0,10.0,7.0,6.0,8.0,0.48
Sweden,17.0,Viktor Gyökeres,"FW,MF",Arsenal,"Bromölla, Sweden",1998-06-04,28.0192,1.eng,Sweden,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,62.0,4.466666666666667,10.0,2.0,12.0,8.0,2.0,2.0,0.0,0.0,0.9566666666666668,0.1066666666666666,1.0599999999999998,0.85,0.9566666666666668,4.466666666666667,10.0,20.0,12.0,60.0,1.67,1.0,0.6,1.0,2.0,2.0,0.0,16.0,16.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,238.0,58.76666666666667,14.0,238.0,12.0,0.0,0.0,0.0,1.106666666666667,18.0,22.0,-1.3333333333333333,-0.21,1.3033333333333337,,,,,,,,,,,,,,,,4,98,24.5,11,4.0,6.2,8.0,0.8696643450098869,4,1,0.208739093030023,0.9566666666666668,0.1066666666666666,4.477611940298507,2.686567164179104,0.0,0.4477611940298507,0.4477611940298507,3.582089552238806,3.582089552238806,0.8955223880597015,4,Goleador / Delantero de Área,241651.0,69.0,76.0,2800000.0,11000.0,73.0,66.0,61.0,70.0,26.0,69.0,61.0,70.0,63.0,72.0,49.0,70.0,68.0,77.0,67.0,66.0,64.0,68.0,65.0,69.0,74.0,62.0,55.0,23.0,69.0,58.0,60.0,28.0,17.0,16.0,10.0,13.0,11.0,14.0,8.0,6.0
Sweden,4.0,Isak Hien,DF,Atalanta,"Stockholm, Sweden",1999-01-13,27.4079,1.it,Sweden,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,108.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,4.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,0.0,0.0,26.0,14.0,0.0,0.0,0.0,209.0,64.5,16.0,209.0,10.0,0.0,0.0,2.0,0.6,10.0,30.0,-6.666666666666667,-1.7733333333333334,-2.74,,,,,,,,,,,,,,,,10,161,16.1,29,-0.2,,12.0,-3.2546832175860416,2,1,0.2693204677381421,0.0,0.0,0.9090909090909092,0.0,3.1818181818181817,5.909090909090908,0.0,4.545454545454545,4.090909090909091,0.0,3,Destructor / Recuperador,,73.0,77.0,,,71.0,40.0,58.0,64.0,63.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
Sweden,,Emil Holm,"DF,MF",Juventus,"Göteborg, Sweden",2000-05-13,26.0794,1.it,Sweden,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,9.4,2.0,98.0,0.0,2.0,38.0,2.0,0.0,2.0,4.0,-1.0,-1.32,-0.77,,,,,,,,,,,,,,,,15,332,22.133333333333333,48,0.0,,0.0,-3.23198233884852,2,1,-1.2641981370191455,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,2,Defensor / Mediocampista Posicional,246656.0,64.0,72.0,1300000.0,3000.0,78.0,58.0,54.0,59.0,58.0,76.0,57.0,57.0,57.0,59.0,37.0,62.0,75.0,80.0,57.0,57.0,59.0,68.0,78.0,75.0,81.0,60.0,64.0,55.0,56.0,45.0,49.0,58.0,60.0,55.0,7.0,12.0,11.0,5.0,9.0,0.0
Sweden,9.0,Alexander Isak,FW,Liverpool,"Solna, Sweden",1999-09-21,26.7201,1.eng,Sweden,85000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,91.0,2.333333333333333,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.4233333333333333,0.0,0.4233333333333333,0.4233333333333333,0.4233333333333333,2.333333333333333,2.0,20.0,8.0,40.0,3.95,1.58,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,156.0,39.23333333333333,6.0,233.0,4.0,6.0,79.0,4.0,0.2233333333333333,4.0,12.0,-2.6666666666666665,-0.7033333333333333,0.4633333333333332,,,,,,,,,,,,,,,,15,439,29.266666666666666,75,-2.8,45.5,5.0,-1.7095992119124277,4,1,-0.2992185387231056,0.4233333333333333,0.0,8.571428571428573,3.428571428571429,0.0,2.571428571428572,1.7142857142857144,2.571428571428572,1.7142857142857144,0.8571428571428572,4,Goleador / Delantero de Área,233731.0,82.0,86.0,45000000.0,37000.0,84.0,82.0,68.0,79.0,29.0,69.0,61.0,83.0,77.0,79.0,57.0,82.0,82.0,85.0,79.0,81.0,66.0,84.0,71.0,70.0,75.0,77.0,52.0,29.0,86.0,76.0,77.0,25.0,21.0,18.0,7.0,6.0,9.0,7.0,11.0,4.8
